dep;week;P;T;cl_age90;pop
83;2020-S21;0;430;49;131324
83;2020-S21;3;473;59;145518
83;2020-S21;3;421;69;146038
83;2020-S21;4;419;79;125510
83;2020-S21;2;343;89;68179
83;2020-S21;6;178;90;17690
83;2020-S21;21;3214;0;1073836
83;2020-S22;0;166;09;108243
83;2020-S22;1;215;19;115973
83;2020-S22;1;384;29;95085
83;2020-S22;0;467;39;120276
83;2020-S22;3;531;49;131324
83;2020-S22;0;624;59;145518
83;2020-S22;1;609;69;146038
83;2020-S22;3;692;79;125510
83;2020-S22;1;509;89;68179
83;2020-S22;2;222;90;17690
83;2020-S22;12;4421;0;1073836
83;2020-S23;1;136;09;108243
83;2020-S23;0;199;19;115973
83;2020-S23;1;313;29;95085
83;2020-S23;4;349;39;120276
83;2020-S23;1;373;49;131324
83;2020-S23;2;461;59;145518
83;2020-S23;2;513;69;146038
83;2020-S23;4;611;79;125510
83;2020-S23;6;462;89;68179
83;2020-S23;5;173;90;17690
83;2020-S23;26;3594;0;1073836
83;2020-S24;1;129;09;108243
83;2020-S24;0;172;19;115973
83;2020-S24;1;307;29;95085
83;2020-S24;2;333;39;120276
83;2020-S24;0;324;49;131324
83;2020-S24;3;458;59;145518
83;2020-S24;0;580;69;146038
83;2020-S24;0;625;79;125510
83;2020-S24;2;445;89;68179
83;2020-S24;0;169;90;17690
83;2020-S24;9;3543;0;1073836
83;2020-S25;1;139;09;108243
83;2020-S25;1;200;19;115973
83;2020-S25;1;252;29;95085
83;2020-S25;2;387;39;120276
83;2020-S25;5;352;49;131324
83;2020-S25;1;449;59;145518
83;2020-S25;2;535;69;146038
83;2020-S25;1;601;79;125510
83;2020-S25;3;452;89;68179
83;2020-S25;0;225;90;17690
83;2020-S25;17;3596;0;1073836
83;2020-S26;0;184;09;108243
83;2020-S26;0;259;19;115973
83;2020-S26;1;352;29;95085
83;2020-S26;0;449;39;120276
83;2020-S26;0;444;49;131324
83;2020-S26;3;503;59;145518
83;2020-S26;0;551;69;146038
83;2020-S26;2;549;79;125510
83;2020-S26;0;392;89;68179
83;2020-S26;0;180;90;17690
83;2020-S26;6;3865;0;1073836
83;2020-S27;0;394;09;108243
83;2020-S27;1;413;19;115973
83;2020-S27;0;379;29;95085
83;2020-S27;1;509;39;120276
83;2020-S27;1;577;49;131324
83;2020-S27;3;582;59;145518
83;2020-S27;2;577;69;146038
83;2020-S27;2;614;79;125510
83;2020-S27;0;387;89;68179
83;2020-S27;0;155;90;17690
83;2020-S27;16;4602;0;1073836
83;2020-S28;2;485;09;108243
83;2020-S28;3;467;19;115973
83;2020-S28;5;517;29;95085
83;2020-S28;0;710;39;120276
83;2020-S28;2;593;49;131324
83;2020-S28;0;593;59;145518
83;2020-S28;2;701;69;146038
83;2020-S28;1;640;79;125510
83;2020-S28;1;408;89;68179
83;2020-S28;0;154;90;17690
83;2020-S28;16;5272;0;1073836
83;2020-S29;0;370;09;108243
83;2020-S29;4;533;19;115973
83;2020-S29;3;711;29;95085
83;2020-S29;1;850;39;120276
83;2020-S29;4;711;49;131324
83;2020-S29;2;714;59;145518
83;2020-S29;2;791;69;146038
83;2020-S29;1;717;79;125510
83;2020-S29;1;408;89;68179
83;2020-S29;0;153;90;17690
83;2020-S29;19;5965;0;1073836
83;2020-S30;1;335;09;108243
83;2020-S30;5;683;19;115973
83;2020-S30;9;931;29;95085
83;2020-S30;6;1054;39;120276
83;2020-S30;5;929;49;131324
83;2020-S30;7;949;59;145518
83;2020-S30;6;991;69;146038
83;2020-S30;5;919;79;125510
83;2020-S30;1;612;89;68179
83;2020-S30;0;297;90;17690
83;2020-S30;45;7711;0;1073836
83;2020-S31;2;386;09;108243
83;2020-S31;12;824;19;115973
83;2020-S31;31;1248;29;95085
83;2020-S31;20;1342;39;120276
83;2020-S31;16;1221;49;131324
83;2020-S31;10;1200;59;145518
83;2020-S31;4;1180;69;146038
83;2020-S31;2;1039;79;125510
83;2020-S31;4;712;89;68179
83;2020-S31;0;303;90;17690
83;2020-S31;102;9458;0;1073836
83;2020-S32;4;366;09;108243
83;2020-S32;27;1021;19;115973
83;2020-S32;83;2352;29;95085
83;2020-S32;47;1806;39;120276
83;2020-S32;38;1486;49;131324
83;2020-S32;30;1584;59;145518
83;2020-S32;7;1294;69;146038
83;2020-S32;7;1105;79;125510
83;2020-S32;4;691;89;68179
83;2020-S32;1;322;90;17690
83;2020-S32;248;12048;0;1073836
83;2020-S33;8;503;09;108243
83;2020-S33;40;1253;19;115973
83;2020-S33;124;2583;29;95085
83;2020-S33;79;2201;39;120276
83;2020-S33;51;1994;49;131324
83;2020-S33;50;2154;59;145518
83;2020-S33;25;1587;69;146038
83;2020-S33;21;1287;79;125510
83;2020-S33;11;901;89;68179
83;2020-S33;6;462;90;17690
83;2020-S33;415;14936;0;1073836
83;2020-S34;12;490;09;108243
83;2020-S34;61;1743;19;115973
83;2020-S34;170;3456;29;95085
83;2020-S34;93;2736;39;120276
83;2020-S34;79;2452;49;131324
83;2020-S34;94;2683;59;145518
83;2020-S34;41;1960;69;146038
83;2020-S34;29;1554;79;125510
83;2020-S34;13;1056;89;68179
83;2020-S34;3;520;90;17690
83;2020-S34;596;18658;0;1073836
83;2020-S35;23;612;09;108243
83;2020-S35;74;1873;19;115973
83;2020-S35;188;3371;29;95085
83;2020-S35;115;3001;39;120276
83;2020-S35;105;2888;49;131324
83;2020-S35;108;3209;59;145518
83;2020-S35;83;2304;69;146038
83;2020-S35;42;1816;79;125510
83;2020-S35;30;1190;89;68179
83;2020-S35;10;707;90;17690
83;2020-S35;778;20979;0;1073836
83;2020-S36;32;647;09;108243
83;2020-S36;83;1541;19;115973
83;2020-S36;176;3300;29;95085
83;2020-S36;155;3301;39;120276
83;2020-S36;119;3098;49;131324
83;2020-S36;116;3315;59;145518
83;2020-S36;69;2722;69;146038
83;2020-S36;48;2145;79;125510
83;2020-S36;30;1245;89;68179
83;2020-S36;13;522;90;17690
83;2020-S36;841;21843;0;1073836
83;2020-S37;26;1938;09;108243
83;2020-S37;103;2370;19;115973
83;2020-S37;187;3105;29;95085
83;2020-S37;121;3513;39;120276
83;2020-S37;139;3107;49;131324
83;2020-S37;110;3110;59;145518
83;2020-S37;81;2367;69;146038
83;2020-S37;57;2129;79;125510
83;2020-S37;31;1322;89;68179
83;2020-S37;12;614;90;17690
83;2020-S37;867;23584;0;1073836
83;2020-S38;44;1674;09;108243
83;2020-S38;109;3119;19;115973
83;2020-S38;156;3169;29;95085
83;2020-S38;137;3561;39;120276
83;2020-S38;108;3057;49;131324
83;2020-S38;108;2936;59;145518
83;2020-S38;84;2419;69;146038
83;2020-S38;31;1940;79;125510
83;2020-S38;23;1339;89;68179
83;2020-S38;9;650;90;17690
83;2020-S38;810;23870;0;1073836
83;2020-S39;13;613;09;108243
83;2020-S39;82;2135;19;115973
83;2020-S39;116;2241;29;95085
83;2020-S39;91;2340;39;120276
83;2020-S39;89;2321;49;131324
83;2020-S39;101;2438;59;145518
83;2020-S39;65;2173;69;146038
83;2020-S39;43;1808;79;125510
83;2020-S39;27;1278;89;68179
83;2020-S39;9;661;90;17690
83;2020-S39;638;18021;0;1073836
83;2020-S40;19;408;09;108243
83;2020-S40;80;1920;19;115973
83;2020-S40;107;2493;29;95085
83;2020-S40;82;2292;39;120276
83;2020-S40;93;2244;49;131324
83;2020-S40;97;2374;59;145518
83;2020-S40;70;2055;69;146038
83;2020-S40;37;1814;79;125510
83;2020-S40;26;1239;89;68179
83;2020-S40;26;704;90;17690
83;2020-S40;639;17549;0;1073836
83;2020-S41;37;503;09;108243
83;2020-S41;122;2163;19;115973
83;2020-S41;179;2509;29;95085
83;2020-S41;160;2488;39;120276
83;2020-S41;194;2506;49;131324
83;2020-S41;199;2747;59;145518
83;2020-S41;100;2281;69;146038
83;2020-S41;71;1927;79;125510
83;2020-S41;38;1185;89;68179
83;2020-S41;30;678;90;17690
83;2020-S41;1132;19005;0;1073836
83;2020-S42;50;704;09;108243
83;2020-S42;211;3183;19;115973
83;2020-S42;325;3158;29;95085
83;2020-S42;342;3519;39;120276
83;2020-S42;341;3621;49;131324
83;2020-S42;349;3610;59;145518
83;2020-S42;274;2758;69;146038
83;2020-S42;187;2267;79;125510
83;2020-S42;116;1423;89;68179
83;2020-S42;91;805;90;17690
83;2020-S42;2290;25060;0;1073836
83;2020-S43;85;901;09;108243
83;2020-S43;317;3022;19;115973
83;2020-S43;601;4503;29;95085
83;2020-S43;662;4956;39;120276
83;2020-S43;722;4980;49;131324
83;2020-S43;704;5227;59;145518
83;2020-S43;463;3733;69;146038
83;2020-S43;299;2804;79;125510
83;2020-S43;239;2120;89;68179
83;2020-S43;180;1499;90;17690
83;2020-S43;4274;33758;0;1073836
83;2020-S44;121;1067;09;108243
83;2020-S44;547;3523;19;115973
83;2020-S44;809;5836;29;95085
83;2020-S44;860;6247;39;120276
83;2020-S44;939;6231;49;131324
83;2020-S44;900;6677;59;145518
83;2020-S44;673;4875;69;146038
83;2020-S44;466;3926;79;125510
83;2020-S44;298;2843;89;68179
83;2020-S44;153;1854;90;17690
83;2020-S44;5772;43100;0;1073836
83;2020-S45;139;1234;09;108243
83;2020-S45;550;3974;19;115973
83;2020-S45;642;5403;29;95085
83;2020-S45;698;5853;39;120276
83;2020-S45;729;6038;49;131324
83;2020-S45;819;6452;59;145518
83;2020-S45;600;4649;69;146038
83;2020-S45;465;3746;79;125510
83;2020-S45;323;2784;89;68179
83;2020-S45;182;1900;90;17690
83;2020-S45;5151;42051;0;1073836
83;2020-S46;72;913;09;108243
83;2020-S46;315;3431;19;115973
83;2020-S46;351;4074;29;95085
83;2020-S46;388;4577;39;120276
83;2020-S46;386;4562;49;131324
83;2020-S46;434;4859;59;145518
83;2020-S46;341;3522;69;146038
83;2020-S46;259;2835;79;125510
83;2020-S46;209;2588;89;68179
83;2020-S46;125;1734;90;17690
83;2020-S46;2883;33110;0;1073836
83;2020-S47;71;770;09;108243
83;2020-S47;179;2523;19;115973
83;2020-S47;205;2979;29;95085
83;2020-S47;237;3571;39;120276
83;2020-S47;243;3629;49;131324
83;2020-S47;243;3854;59;145518
83;2020-S47;191;3038;69;146038
83;2020-S47;128;2578;79;125510
83;2020-S47;107;2335;89;68179
83;2020-S47;71;1627;90;17690
83;2020-S47;1678;26917;0;1073836
83;2020-S48;49;651;09;108243
83;2020-S48;134;2058;19;115973
83;2020-S48;169;2710;29;95085
83;2020-S48;165;3124;39;120276
83;2020-S48;164;3064;49;131324
83;2020-S48;178;3553;59;145518
83;2020-S48;126;3025;69;146038
83;2020-S48;85;2637;79;125510
83;2020-S48;65;2093;89;68179
83;2020-S48;39;1275;90;17690
83;2020-S48;1175;24201;0;1073836
83;2020-S49;44;543;09;108243
83;2020-S49;121;1643;19;115973
83;2020-S49;133;2546;29;95085
83;2020-S49;128;2917;39;120276
83;2020-S49;138;2850;49;131324
83;2020-S49;145;3317;59;145518
83;2020-S49;113;2793;69;146038
83;2020-S49;80;2559;79;125510
83;2020-S49;90;1955;89;68179
83;2020-S49;61;1146;90;17690
83;2020-S49;1053;22282;0;1073836
83;2020-S50;25;569;09;108243
83;2020-S50;144;2084;19;115973
83;2020-S50;146;2849;29;95085
83;2020-S50;136;3190;39;120276
83;2020-S50;137;3319;49;131324
83;2020-S50;180;3738;59;145518
83;2020-S50;138;3237;69;146038
83;2020-S50;77;2794;79;125510
83;2020-S50;69;1892;89;68179
83;2020-S50;58;979;90;17690
83;2020-S50;1111;24660;0;1073836
83;2020-S51;32;1006;09;108243
83;2020-S51;160;3735;19;115973
83;2020-S51;242;4760;29;95085
83;2020-S51;239;5543;39;120276
83;2020-S51;243;5834;49;131324
83;2020-S51;233;5965;59;145518
83;2020-S51;165;5019;69;146038
83;2020-S51;117;4091;79;125510
83;2020-S51;111;2463;89;68179
83;2020-S51;62;1210;90;17690
83;2020-S51;1605;39638;0;1073836
83;2020-S52;48;1248;09;108243
83;2020-S52;136;5034;19;115973
83;2020-S52;266;7109;29;95085
83;2020-S52;280;7554;39;120276
83;2020-S52;269;7878;49;131324
83;2020-S52;282;8383;59;145518
83;2020-S52;190;6339;69;146038
83;2020-S52;138;4901;79;125510
83;2020-S52;116;2481;89;68179
83;2020-S52;56;1126;90;17690
83;2020-S52;1783;52076;0;1073836
83;2020-S53;44;606;09;108243
83;2020-S53;217;2898;19;115973
83;2020-S53;290;5482;29;95085
83;2020-S53;277;4903;39;120276
83;2020-S53;293;4507;49;131324
83;2020-S53;315;5224;59;145518
83;2020-S53;242;4389;69;146038
83;2020-S53;159;3425;79;125510
83;2020-S53;137;2124;89;68179
83;2020-S53;52;1203;90;17690
83;2020-S53;2026;34771;0;1073836
83;2021-S01;83;721;09;108243
83;2021-S01;342;3414;19;115973
83;2021-S01;401;5860;29;95085
83;2021-S01;410;5768;39;120276
83;2021-S01;425;5605;49;131324
83;2021-S01;444;6507;59;145518
83;2021-S01;349;5272;69;146038
83;2021-S01;233;4206;79;125510
83;2021-S01;218;2956;89;68179
83;2021-S01;169;1713;90;17690
83;2021-S01;3075;42027;0;1073836
83;2021-S02;109;1181;09;108243
83;2021-S02;367;4473;19;115973
83;2021-S02;402;5483;29;95085
83;2021-S02;356;6057;39;120276
83;2021-S02;447;6210;49;131324
83;2021-S02;480;6813;59;145518
83;2021-S02;323;5240;69;146038
83;2021-S02;213;4241;79;125510
83;2021-S02;264;2992;89;68179
83;2021-S02;195;1851;90;17690
83;2021-S02;3156;44556;0;1073836
83;2021-S03;124;1590;09;108243
83;2021-S03;407;5198;19;115973
83;2021-S03;409;5383;29;95085
83;2021-S03;425;6370;39;120276
83;2021-S03;535;6381;49;131324
83;2021-S03;545;6685;59;145518
83;2021-S03;346;4979;69;146038
83;2021-S03;306;4103;79;125510
83;2021-S03;354;2889;89;68179
83;2021-S03;238;1824;90;17690
83;2021-S03;3691;45420;0;1073836
84;2020-S21;0;70;09;63998
84;2020-S21;0;68;19;68213
84;2020-S21;2;137;29;54685
84;2020-S21;2;136;39;63922
84;2020-S21;0;182;49;70030
84;2020-S21;3;198;59;77217
84;2020-S21;2;143;69;71634
84;2020-S21;1;153;79;53880
84;2020-S21;0;93;89;29528
84;2020-S21;0;38;90;7890
84;2020-S21;10;1219;0;560997
84;2020-S22;0;105;09;63998
84;2020-S22;0;86;19;68213
84;2020-S22;2;187;29;54685
84;2020-S22;4;186;39;63922
84;2020-S22;2;208;49;70030
84;2020-S22;0;185;59;77217
84;2020-S22;1;172;69;71634
84;2020-S22;0;140;79;53880
84;2020-S22;0;91;89;29528
84;2020-S22;0;40;90;7890
84;2020-S22;9;1400;0;560997
84;2020-S23;0;71;09;63998
84;2020-S23;0;57;19;68213
84;2020-S23;8;236;29;54685
84;2020-S23;9;244;39;63922
84;2020-S23;5;260;49;70030
84;2020-S23;2;234;59;77217
84;2020-S23;1;159;69;71634
84;2020-S23;0;161;79;53880
84;2020-S23;0;100;89;29528
84;2020-S23;0;48;90;7890
84;2020-S23;25;1571;0;560997
84;2020-S24;2;75;09;63998
84;2020-S24;0;77;19;68213
84;2020-S24;2;157;29;54685
84;2020-S24;4;159;39;63922
84;2020-S24;7;212;49;70030
84;2020-S24;4;231;59;77217
84;2020-S24;0;143;69;71634
84;2020-S24;1;142;79;53880
84;2020-S24;0;108;89;29528
84;2020-S24;0;36;90;7890
84;2020-S24;20;1341;0;560997
84;2020-S25;1;74;09;63998
84;2020-S25;4;114;19;68213
84;2020-S25;1;158;29;54685
84;2020-S25;1;187;39;63922
84;2020-S25;6;220;49;70030
84;2020-S25;1;198;59;77217
84;2020-S25;1;201;69;71634
84;2020-S25;0;175;79;53880
84;2020-S25;0;93;89;29528
84;2020-S25;0;41;90;7890
84;2020-S25;15;1461;0;560997
84;2020-S26;0;134;09;63998
84;2020-S26;0;139;19;68213
84;2020-S26;2;177;29;54685
84;2020-S26;0;194;39;63922
84;2020-S26;1;202;49;70030
84;2020-S26;1;218;59;77217
84;2020-S26;2;206;69;71634
84;2020-S26;0;204;79;53880
84;2020-S26;0;112;89;29528
84;2020-S26;0;45;90;7890
84;2020-S26;6;1633;0;560997
84;2020-S27;2;233;09;63998
84;2020-S27;1;131;19;68213
84;2020-S27;4;212;29;54685
84;2020-S27;2;264;39;63922
84;2020-S27;2;245;49;70030
84;2020-S27;6;250;59;77217
84;2020-S27;2;264;69;71634
84;2020-S27;1;184;79;53880
84;2020-S27;0;102;89;29528
84;2020-S27;1;33;90;7890
84;2020-S27;21;1919;0;560997
84;2020-S28;1;272;09;63998
84;2020-S28;7;312;19;68213
84;2020-S28;5;384;29;54685
84;2020-S28;5;497;39;63922
84;2020-S28;8;464;49;70030
84;2020-S28;3;401;59;77217
84;2020-S28;3;304;69;71634
84;2020-S28;1;239;79;53880
84;2020-S28;0;111;89;29528
84;2020-S28;0;31;90;7890
84;2020-S28;33;3017;0;560997
84;2020-S29;2;253;09;63998
84;2020-S29;5;281;19;68213
84;2020-S29;2;358;29;54685
84;2020-S29;1;477;39;63922
84;2020-S29;7;434;49;70030
84;2020-S29;3;367;59;77217
84;2020-S29;1;393;69;71634
84;2020-S29;1;304;79;53880
84;2020-S29;0;203;89;29528
84;2020-S29;0;110;90;7890
84;2020-S29;22;3189;0;560997
84;2020-S30;6;219;09;63998
84;2020-S30;1;240;19;68213
84;2020-S30;5;452;29;54685
84;2020-S30;4;505;39;63922
84;2020-S30;1;456;49;70030
84;2020-S30;2;452;59;77217
84;2020-S30;13;442;69;71634
84;2020-S30;3;348;79;53880
84;2020-S30;3;207;89;29528
84;2020-S30;0;106;90;7890
84;2020-S30;38;3434;0;560997
84;2020-S31;3;229;09;63998
84;2020-S31;10;334;19;68213
84;2020-S31;11;531;29;54685
84;2020-S31;9;582;39;63922
84;2020-S31;10;509;49;70030
84;2020-S31;4;478;59;77217
84;2020-S31;2;433;69;71634
84;2020-S31;1;298;79;53880
84;2020-S31;1;165;89;29528
84;2020-S31;0;59;90;7890
84;2020-S31;51;3622;0;560997
84;2020-S32;4;215;09;63998
84;2020-S32;7;416;19;68213
84;2020-S32;26;713;29;54685
84;2020-S32;17;671;39;63922
84;2020-S32;8;544;49;70030
84;2020-S32;9;597;59;77217
84;2020-S32;12;456;69;71634
84;2020-S32;5;362;79;53880
84;2020-S32;4;177;89;29528
84;2020-S32;0;88;90;7890
84;2020-S32;92;4242;0;560997
84;2020-S33;4;209;09;63998
84;2020-S33;17;421;19;68213
84;2020-S33;30;854;29;54685
84;2020-S33;22;673;39;63922
84;2020-S33;18;594;49;70030
84;2020-S33;22;615;59;77217
84;2020-S33;12;497;69;71634
84;2020-S33;6;400;79;53880
84;2020-S33;2;169;89;29528
84;2020-S33;0;57;90;7890
84;2020-S33;133;4493;0;560997
84;2020-S34;9;247;09;63998
84;2020-S34;30;644;19;68213
84;2020-S34;63;1214;29;54685
84;2020-S34;35;1084;39;63922
84;2020-S34;49;975;49;70030
84;2020-S34;29;941;59;77217
84;2020-S34;21;722;69;71634
84;2020-S34;7;518;79;53880
84;2020-S34;5;233;89;29528
84;2020-S34;0;84;90;7890
84;2020-S34;248;6667;0;560997
84;2020-S35;13;262;09;63998
84;2020-S35;59;730;19;68213
84;2020-S35;79;1418;29;54685
84;2020-S35;62;1164;39;63922
84;2020-S35;48;1145;49;70030
84;2020-S35;35;1140;59;77217
84;2020-S35;23;746;69;71634
84;2020-S35;18;562;79;53880
84;2020-S35;6;296;89;29528
84;2020-S35;2;80;90;7890
84;2020-S35;345;7549;0;560997
84;2020-S36;21;331;09;63998
84;2020-S36;59;688;19;68213
84;2020-S36;120;1523;29;54685
84;2020-S36;112;1382;39;63922
84;2020-S36;79;1255;49;70030
84;2020-S36;60;1235;59;77217
84;2020-S36;61;998;69;71634
84;2020-S36;25;725;79;53880
84;2020-S36;10;376;89;29528
84;2020-S36;1;187;90;7890
84;2020-S36;549;8710;0;560997
84;2020-S37;28;852;09;63998
84;2020-S37;53;954;19;68213
84;2020-S37;94;1321;29;54685
84;2020-S37;87;1435;39;63922
84;2020-S37;56;1131;49;70030
84;2020-S37;62;1100;59;77217
84;2020-S37;35;828;69;71634
84;2020-S37;28;630;79;53880
84;2020-S37;11;368;89;29528
84;2020-S37;3;165;90;7890
84;2020-S37;458;8793;0;560997
84;2020-S38;16;711;09;63998
84;2020-S38;61;1189;19;68213
84;2020-S38;97;1295;29;54685
84;2020-S38;79;1404;39;63922
84;2020-S38;69;1204;49;70030
84;2020-S38;74;1117;59;77217
84;2020-S38;26;813;69;71634
84;2020-S38;33;644;79;53880
84;2020-S38;6;325;89;29528
84;2020-S38;0;154;90;7890
84;2020-S38;461;8870;0;560997
84;2020-S39;6;320;09;63998
84;2020-S39;67;1212;19;68213
84;2020-S39;79;1227;29;54685
84;2020-S39;58;1156;39;63922
84;2020-S39;63;1117;49;70030
84;2020-S39;66;1075;59;77217
84;2020-S39;44;845;69;71634
84;2020-S39;23;654;79;53880
84;2020-S39;22;353;89;29528
84;2020-S39;7;157;90;7890
84;2020-S39;435;8127;0;560997
84;2020-S40;8;251;09;63998
84;2020-S40;61;991;19;68213
84;2020-S40;99;1232;29;54685
84;2020-S40;71;1148;39;63922
84;2020-S40;78;1132;49;70030
84;2020-S40;97;1103;59;77217
84;2020-S40;57;834;69;71634
84;2020-S40;27;701;79;53880
84;2020-S40;19;467;89;29528
84;2020-S40;19;277;90;7890
84;2020-S40;536;8148;0;560997
84;2020-S41;16;255;09;63998
84;2020-S41;109;1229;19;68213
84;2020-S41;146;1436;29;54685
84;2020-S41;134;1419;39;63922
84;2020-S41;143;1421;49;70030
84;2020-S41;127;1340;59;77217
84;2020-S41;87;982;69;71634
84;2020-S41;59;820;79;53880
84;2020-S41;35;540;89;29528
84;2020-S41;30;318;90;7890
84;2020-S41;886;9769;0;560997
84;2020-S42;25;350;09;63998
84;2020-S42;164;1816;19;68213
84;2020-S42;171;1760;29;54685
84;2020-S42;189;1830;39;63922
84;2020-S42;216;1931;49;70030
84;2020-S42;226;1840;59;77217
84;2020-S42;142;1259;69;71634
84;2020-S42;93;985;79;53880
84;2020-S42;63;724;89;29528
84;2020-S42;41;404;90;7890
84;2020-S42;1332;12918;0;560997
84;2020-S43;43;358;09;63998
84;2020-S43;195;1308;19;68213
84;2020-S43;343;2169;29;54685
84;2020-S43;424;2357;39;63922
84;2020-S43;413;2327;49;70030
84;2020-S43;414;2267;59;77217
84;2020-S43;262;1511;69;71634
84;2020-S43;161;1042;79;53880
84;2020-S43;127;944;89;29528
84;2020-S43;81;630;90;7890
84;2020-S43;2466;14936;0;560997
84;2020-S44;74;461;09;63998
84;2020-S44;386;1740;19;68213
84;2020-S44;568;2863;29;54685
84;2020-S44;591;3116;39;63922
84;2020-S44;660;3129;49;70030
84;2020-S44;681;3246;59;77217
84;2020-S44;423;2056;69;71634
84;2020-S44;317;1554;79;53880
84;2020-S44;234;1224;89;29528
84;2020-S44;143;863;90;7890
84;2020-S44;4082;20278;0;560997
84;2020-S45;79;548;09;63998
84;2020-S45;388;2064;19;68213
84;2020-S45;439;2683;29;54685
84;2020-S45;508;2939;39;63922
84;2020-S45;524;3033;49;70030
84;2020-S45;519;3194;59;77217
84;2020-S45;414;2148;69;71634
84;2020-S45;302;1581;79;53880
84;2020-S45;261;1308;89;29528
84;2020-S45;163;977;90;7890
84;2020-S45;3601;20500;0;560997
84;2020-S46;48;430;09;63998
84;2020-S46;230;1836;19;68213
84;2020-S46;224;1987;29;54685
84;2020-S46;289;2222;39;63922
84;2020-S46;309;2301;49;70030
84;2020-S46;313;2403;59;77217
84;2020-S46;211;1566;69;71634
84;2020-S46;172;1247;79;53880
84;2020-S46;148;1080;89;29528
84;2020-S46;109;811;90;7890
84;2020-S46;2057;15907;0;560997
84;2020-S47;33;333;09;63998
84;2020-S47;133;1401;19;68213
84;2020-S47;137;1799;29;54685
84;2020-S47;164;1924;39;63922
84;2020-S47;175;1940;49;70030
84;2020-S47;170;1908;59;77217
84;2020-S47;102;1356;69;71634
84;2020-S47;92;1084;79;53880
84;2020-S47;82;930;89;29528
84;2020-S47;35;661;90;7890
84;2020-S47;1124;13353;0;560997
84;2020-S48;20;223;09;63998
84;2020-S48;82;997;19;68213
84;2020-S48;111;1331;29;54685
84;2020-S48;111;1391;39;63922
84;2020-S48;121;1412;49;70030
84;2020-S48;128;1454;59;77217
84;2020-S48;60;1159;69;71634
84;2020-S48;71;963;79;53880
84;2020-S48;61;767;89;29528
84;2020-S48;30;484;90;7890
84;2020-S48;796;10191;0;560997
84;2020-S49;20;212;09;63998
84;2020-S49;78;896;19;68213
84;2020-S49;91;1238;29;54685
84;2020-S49;121;1350;39;63922
84;2020-S49;123;1297;49;70030
84;2020-S49;98;1340;59;77217
84;2020-S49;72;1167;69;71634
84;2020-S49;46;904;79;53880
84;2020-S49;66;737;89;29528
84;2020-S49;42;411;90;7890
84;2020-S49;757;9568;0;560997
84;2020-S50;13;259;09;63998
84;2020-S50;110;1022;19;68213
84;2020-S50;131;1421;29;54685
84;2020-S50;114;1560;39;63922
84;2020-S50;134;1613;49;70030
84;2020-S50;132;1719;59;77217
84;2020-S50;70;1398;69;71634
84;2020-S50;68;994;79;53880
84;2020-S50;48;693;89;29528
84;2020-S50;39;366;90;7890
84;2020-S50;859;11055;0;560997
84;2020-S51;29;460;09;63998
84;2020-S51;128;1954;19;68213
84;2020-S51;138;2250;29;54685
84;2020-S51;150;2639;39;63922
84;2020-S51;174;2653;49;70030
84;2020-S51;138;2664;59;77217
84;2020-S51;130;1977;69;71634
84;2020-S51;71;1452;79;53880
84;2020-S51;67;833;89;29528
84;2020-S51;52;420;90;7890
84;2020-S51;1077;17314;0;560997
84;2020-S52;18;563;09;63998
84;2020-S52;109;2442;19;68213
84;2020-S52;122;3530;29;54685
84;2020-S52;125;3643;39;63922
84;2020-S52;118;3622;49;70030
84;2020-S52;145;3765;59;77217
84;2020-S52;107;2790;69;71634
84;2020-S52;54;1986;79;53880
84;2020-S52;87;1056;89;29528
84;2020-S52;62;476;90;7890
84;2020-S52;948;23883;0;560997
84;2020-S53;26;270;09;63998
84;2020-S53;96;1401;19;68213
84;2020-S53;170;2630;29;54685
84;2020-S53;132;2197;39;63922
84;2020-S53;148;2166;49;70030
84;2020-S53;130;2317;59;77217
84;2020-S53;102;1812;69;71634
84;2020-S53;87;1370;79;53880
84;2020-S53;81;818;89;29528
84;2020-S53;43;416;90;7890
84;2020-S53;1016;15408;0;560997
84;2021-S01;33;292;09;63998
84;2021-S01;204;1656;19;68213
84;2021-S01;209;2749;29;54685
84;2021-S01;192;2540;39;63922
84;2021-S01;216;2589;49;70030
84;2021-S01;210;2787;59;77217
84;2021-S01;171;2058;69;71634
84;2021-S01;124;1490;79;53880
84;2021-S01;97;998;89;29528
84;2021-S01;43;518;90;7890
84;2021-S01;1499;17683;0;560997
84;2021-S02;39;384;09;63998
84;2021-S02;183;1977;19;68213
84;2021-S02;208;2279;29;54685
84;2021-S02;183;2426;39;63922
84;2021-S02;199;2519;49;70030
84;2021-S02;213;2629;59;77217
84;2021-S02;158;2034;69;71634
84;2021-S02;124;1503;79;53880
84;2021-S02;123;937;89;29528
84;2021-S02;67;511;90;7890
84;2021-S02;1498;17211;0;560997
